Order_ID,Company_Name,Order_Date,State,City,City_Tier,Store_Type,Product_Category,Product_Name,Quantity_Sold,Unit_Price_INR,Payment_Method,GST_Rate_Pct,Discount_Applied_Pct,Delivery_Days
IND-2024-108265,Adani Enterprises,19-09-2024,Bihar,Patna,Tier 3,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,Debit Card,18,0,3
IND-2024-108266,Avenue Supermarts (DMart),16-09-2024,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,6,140,Cash / COD,5,0,1
IND-2024-108267,Mahindra & Mahindra,11-Feb-25,Telangana,Hyderabad,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,24,275,Credit Card,0,25,2
IND-2024-108268,Tata Consultancy Services,11-11-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,8,140,UPI,5,15,6
IND-2024-108269,Tata Consumer Products,16-12-2024,Bihar,Patna,Tier 3,Supermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,2,155,Net Banking,18,25,4
IND-2024-108270,Infosys Limited,,Rajasthan,Jaipur,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,14,290,Debit Card,18,20,2
IND-2024-108271,Swiggy Instamart,,Tamil Nadu,Chennai,Tier 1,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,23,120,Debit Card,5,20,4
IND-2024-108272,Mahindra & Mahindra,24-05-2025,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,5,380,Credit Card,18,0,7
IND-2024-108273,Tata Consumer Products,08-09-2024,Madhya Pradesh,Indore,Tier 2,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,Debit Card,18,20,4
IND-2024-108274,Adani Enterprises,23-Apr-24,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,24,320,Credit Card,5,0,2
IND-2024-108275,Zepto Commerce,11-Apr-24,Maharashtra,Mumbai,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,15,,UPI,0,0,3
IND-2024-108276,Bharti Airtel,23-06-2025,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,18,₹320.00,Debit Card,5,20,3
IND-2024-108277,Avenue Supermarts (DMart),28-03-2024,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,5,275,Net Banking,0,5,2
IND-2024-108278,Mahindra & Mahindra,27-02-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,17,290,Credit Card,18,20,1
IND-2024-108279,ITC Limited,15-Dec-24,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,8,275,Debit Card,0,0,6
IND-2024-108280,Avenue Supermarts (DMart),11-Sep-24,Tamil Nadu,Chennai,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,UPI,18,5,6
IND-2024-108281,Tech Mahindra,17-Jul-25,Karnataka,Bengaluru,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,13,275,Cash / COD,0,5,7
IND-2024-108282,Zepto Commerce,24-Oct-25,Telangana,Hyderabad,Tier 1,Supermarket,Beverages,Tata Tea Gold 500g,23,320,Net Banking,5,20,1
IND-2024-108283,Infosys Limited,08-May-24,Madhya Pradesh,Indore,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,20,290,Net Banking,18,0,1
IND-2024-108284,Adani Enterprises,,Tamil Nadu,Chennai,Tier 1,quick-commerce hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,3,₹380.00,Credit Card,18,0,1
IND-2024-108285,Tata Consumer Products,,Delhi NCR,New Delhi,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),25,210,UPI,18,25,2
IND-2024-108286,Tata Consultancy Services,02-05-2025,Tamil Nadu,Chennai,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,14,290,Cash / COD,18,5,5
IND-2024-108287,ITC Limited,,Bihar,Patna,Tier 3,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,14,₹290.00,Debit Card,18,20,4
IND-2024-108288,Tata Consultancy Services,,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,23,320,Net Banking,5,10,4
IND-2024-108289,HCL Technologies,25-Nov-24,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,1,275,UPI,0,25,2
IND-2024-108290,Reliance Retail,02-12-2025,Tamil Nadu,Chennai,Tier 1,Supermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,1,440,Debit Card,0,25,6
IND-2024-108291,Flipkart India,23-04-2024,Rajasthan,Jaipur,Tier 2,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,17,495,Net Banking,18,15,6
IND-2024-108292,Infosys Limited,11-03-2025,Karnataka,Bengaluru,Tier 1,kirana store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,17,380,UPI,18,15,3
IND-2024-108293,Zepto Commerce,18-06-2025,Telangana,Hyderabad,Tier 1,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,24,120,Cash / COD,5,15,3
IND-2024-108294,Tech Mahindra,24-Apr-24,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,20,290,Debit Card,18,10,6
IND-2024-108295,Adani Enterprises,27-05-2024,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,3,380,UPI,18,15,6
IND-2024-108296,Reliance Retail,,Rajasthan,Jaipur,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,9,275,Net Banking,0,0,4
IND-2024-108297,Godrej Consumer Products,25-Mar-24,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,19,,Cash / COD,18,5,5
IND-2024-108298,Godrej Consumer Products,20-06-2025,Tamil Nadu,Chennai,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,3,380,Debit Card,18,0,1
IND-2024-108299,Swiggy Instamart,,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,14,495,Credit Card,18,20,7
IND-2024-108300,Bharti Airtel,,Rajasthan,Jaipur,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,16,275,UPI,0,5,1
IND-2024-108301,Avenue Supermarts (DMart),08-09-2025,Gujarat,Ahmedabad,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,4,140,Debit Card,5,0,1
IND-2024-108302,Wipro Enterprise,04-Nov-24,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,4,₹495.00,Cash / COD,18,25,6
IND-2024-108303,Bajaj Finserv B2B,30-Jan-25,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,8,290,Debit Card,18,10,2
IND-2024-108304,Swiggy Instamart,26-07-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,23,140,Debit Card,5,15,7
IND-2024-108305,Wipro Enterprise,07-01-2025,Maharashtra,Mumbai,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),25,210,Cash / COD,18,15,7
IND-2024-108306,Adani Enterprises,02-Jun-25,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,20,495,Cash / COD,18,10,3
IND-2024-108307,Bajaj Finserv B2B,,Gujarat,Ahmedabad,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,22,495,UPI,18,0,6
IND-2024-108308,Titan Company,,Tamil Nadu,Chennai,Tier 1,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,21,140,Cash / COD,5,10,1
IND-2024-108309,Wipro Enterprise,24-05-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,6,320,Net Banking,5,25,3
IND-2024-108310,Reliance Retail,,Gujarat,Ahmedabad,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,13,₹290.00,Credit Card,18,0,7
IND-2024-108311,Tata Consumer Products,14-02-2025,Madhya Pradesh,Indore,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,17,155,Debit Card,18,20,7
IND-2024-108312,Swiggy Instamart,29-04-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,13,120,UPI,5,10,3
IND-2024-108313,HCL Technologies,11-Sep-25,Madhya Pradesh,Indore,Tier 2,Kirana Store,Beverages,Tata Tea Gold 500g,19,320,Cash / COD,5,10,7
IND-2024-108314,Infosys Limited,27-Jun-25,Maharashtra,Mumbai,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Debit Card,18,15,1
IND-2024-108315,Tech Mahindra,,Karnataka,Bengaluru,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),2,210,Credit Card,18,10,1
IND-2024-108316,Adani Enterprises,21-Mar-25,Rajasthan,Jaipur,Tier 2,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,22,120,Credit Card,5,5,2
IND-2024-108317,ITC Limited,23-11-2025,Bihar,Patna,Tier 3,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,20,140,Debit Card,5,0,4
IND-2024-108318,Swiggy Instamart,27-01-2025,Bihar,Patna,Tier 3,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,17,155,Debit Card,18,20,6
IND-2024-108319,Titan Company,28-09-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,11,290,Credit Card,18,25,6
IND-2024-108320,Zepto Commerce,04-Feb-24,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,25,495,Cash / COD,18,25,6
IND-2024-108321,Tech Mahindra,23-03-2025,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,24,275,Debit Card,0,15,3
IND-2024-108322,Bajaj Finserv B2B,,Madhya Pradesh,Indore,Tier 2,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,20,290,UPI,18,25,2
IND-2024-108323,Godrej Consumer Products,06-Dec-24,Tamil Nadu,Chennai,Tier 1,kirana store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),15,210,Debit Card,18,15,4
IND-2024-108324,Tech Mahindra,22-Jul-25,Delhi NCR,New Delhi,Tier 1,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,8,290,Credit Card,18,25,5
IND-2024-108325,Adani Enterprises,13-Dec-25,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,23,320,UPI,5,20,2
IND-2024-108326,Infosys Limited,03-05-2025,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,19,495,Cash / COD,18,20,6
IND-2024-108327,Bharti Airtel,05-10-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,7,290,Cash / COD,18,20,6
IND-2024-108328,HCL Technologies,03-10-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,6,140,Credit Card,5,20,1
IND-2024-108329,Reliance Retail,,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,13,,UPI,18,0,7
IND-2024-108330,Zomato Enterprise,09-Oct-25,Karnataka,Bengaluru,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,3,380,Credit Card,18,10,1
IND-2024-108331,Flipkart India,06-Jul-25,Bihar,Patna,Tier 3,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,16,380,Debit Card,18,5,4
IND-2024-108332,Wipro Enterprise,08-Jan-24,Tamil Nadu,Chennai,Tier 1,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,13,,Net Banking,18,20,2
IND-2024-108333,Godrej Consumer Products,,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,10,290,Cash / COD,18,5,3
IND-2024-108334,Bajaj Finserv B2B,29-05-2024,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,12,495,Credit Card,18,10,5
IND-2024-108335,Adani Enterprises,,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,5,380,Credit Card,18,20,2
IND-2024-108336,Bharti Airtel,05-08-2025,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,Credit Card,18,5,3
IND-2024-108337,Tata Consumer Products,04-11-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,UPI,18,0,2
IND-2024-108338,Flipkart India,,Bihar,Patna,Tier 3,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,13,440,UPI,0,15,3
IND-2024-108339,Tata Consultancy Services,11-10-2025,Tamil Nadu,Chennai,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,23,275,Debit Card,0,15,5
IND-2024-108340,Bharti Airtel,10-04-2024,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),25,210,UPI,18,20,4
IND-2024-108341,Titan Company,30-Jan-24,Maharashtra,Mumbai,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,2,380,Credit Card,18,15,5
IND-2024-108342,Bajaj Finserv B2B,15-Dec-24,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Packaged Food,Maggi 2-Min Noodles 420g,24,120,Cash / COD,5,20,6
IND-2024-108343,Adani Enterprises,21-Jun-24,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,21,275,Credit Card,0,15,2
IND-2024-108344,Reliance Jio Infocomm,19-07-2025,Telangana,Hyderabad,Tier 1,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,9,440,UPI,0,5,6
IND-2024-108345,Swiggy Instamart,22-04-2024,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,₹495.00,Net Banking,18,5,3
IND-2024-108346,Infosys Limited,13-05-2025,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,6,290,UPI,18,0,5
IND-2024-108347,Tata Consultancy Services,08-07-2025,Bihar,Patna,Tier 3,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,5,290,Cash / COD,18,0,5
IND-2024-108348,Swiggy Instamart,27-05-2024,Bihar,Patna,Tier 3,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,10,320,UPI,5,0,7
IND-2024-108349,Wipro Enterprise,21-Mar-24,Delhi NCR,New Delhi,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,4,275,Cash / COD,0,20,4
IND-2024-108350,Tata Consumer Products,26-02-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,19,155,Credit Card,18,20,1
IND-2024-108351,Tata Consultancy Services,27-May-25,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,3,140,Cash / COD,5,25,3
IND-2024-108352,Tata Consultancy Services,23-Nov-25,Tamil Nadu,Chennai,Tier 1,hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,7,₹140.00,UPI,5,25,2
IND-2024-108353,Zomato Enterprise,26-Jun-24,Gujarat,Ahmedabad,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,7,120,UPI,5,25,2
IND-2024-108354,Zomato Enterprise,29-06-2024,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,19,155,Credit Card,18,0,2
IND-2024-108355,Infosys Limited,08-Nov-24,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,20,380,Net Banking,18,25,2
IND-2024-108356,Titan Company,25-07-2024,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,8,₹140.00,Cash / COD,5,25,6
IND-2024-108357,HCL Technologies,21-Apr-24,Bihar,Patna,Tier 3,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,19,140,Credit Card,5,10,4
IND-2024-108358,Zomato Enterprise,04-Apr-24,Rajasthan,Jaipur,Tier 2,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,8,290,,18,25,5
IND-2024-108359,Zepto Commerce,23-09-2024,Madhya Pradesh,Indore,Tier 2,Hypermarket,Beverages,Tata Tea Gold 500g,22,320,UPI,5,25,1
IND-2024-108360,Reliance Retail,05-03-2024,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,8,320,Net Banking,5,25,1
IND-2024-108361,Tech Mahindra,17-04-2024,Bihar,Patna,Tier 3,Supermarket,Beverages,Tata Tea Gold 500g,13,₹320.00,Debit Card,5,20,3
IND-2024-108362,Bajaj Finserv B2B,07-12-2025,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,16,495,Net Banking,18,15,4
IND-2024-108363,Bharti Airtel,16-Aug-25,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,11,155,Net Banking,18,15,2
IND-2024-108364,Flipkart India,,Bihar,Patna,Tier 3,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,9,440,Debit Card,0,5,7
IND-2024-108365,Wipro Enterprise,12-Mar-25,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,10,140,Cash / COD,5,20,7
IND-2024-108366,Godrej Consumer Products,31-05-2025,Madhya Pradesh,Indore,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,20,290,UPI,18,25,7
IND-2024-108367,Bajaj Finserv B2B,09-01-2024,Telangana,Hyderabad,Tier 1,Supermarket,Beverages,Tata Tea Gold 500g,25,320,Net Banking,5,20,3
IND-2024-108368,Titan Company,17-03-2024,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,23,,Cash / COD,5,0,3
IND-2024-108369,Flipkart India,,Karnataka,Bengaluru,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,16,380,Credit Card,18,25,7
IND-2024-108370,Tata Consumer Products,22-02-2025,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,22,275,Credit Card,0,5,4
IND-2024-108371,Adani Enterprises,,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,12,495,Credit Card,18,20,1
IND-2024-108372,Tech Mahindra,01-08-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,7,₹495.00,Debit Card,18,5,1
IND-2024-108373,Avenue Supermarts (DMart),16-Apr-25,Tamil Nadu,Chennai,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),19,210,Net Banking,18,15,3
IND-2024-108374,ITC Limited,29-Apr-24,Maharashtra,Mumbai,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),1,210,UPI,18,20,1
IND-2024-108375,Adani Enterprises,,Karnataka,Bengaluru,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),20,210,Cash / COD,18,20,5
IND-2024-108376,Bajaj Finserv B2B,27-Oct-25,Telangana,Hyderabad,Tier 1,Supermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,5,155,UPI,18,10,2
IND-2024-108377,ITC Limited,21-Jul-24,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,13,140,Credit Card,5,10,5
IND-2024-108378,Swiggy Instamart,26-Jul-24,Bihar,Patna,Tier 3,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,6,440,Cash / COD,0,0,7
IND-2024-108379,ITC Limited,,Gujarat,Ahmedabad,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,11,120,UPI,5,15,3
IND-2024-108380,HCL Technologies,13-03-2024,Bihar,Patna,Tier 3,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,4,440,Cash / COD,0,5,6
IND-2024-108381,Tech Mahindra,28-04-2025,Tamil Nadu,Chennai,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,1,495,Cash / COD,18,20,3
IND-2024-108382,ITC Limited,,Karnataka,Bengaluru,Tier 1,hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),10,210,UPI,18,5,6
IND-2024-108383,Tech Mahindra,06-Sep-25,Karnataka,Bengaluru,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,11,290,Cash / COD,18,10,2
IND-2024-108384,ITC Limited,,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,25,155,Cash / COD,18,0,4
IND-2024-108385,ITC Limited,,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),23,210,Cash / COD,18,0,7
IND-2024-108386,Reliance Jio Infocomm,02-06-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,14,320,Cash / COD,5,10,5
IND-2024-108387,Wipro Enterprise,,Gujarat,Ahmedabad,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,23,120,Debit Card,5,5,1
IND-2024-108388,Titan Company,19-Apr-24,Bihar,Patna,Tier 3,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),14,210,UPI,18,0,1
IND-2024-108389,Avenue Supermarts (DMart),26-Jul-24,Rajasthan,Jaipur,Tier 2,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,2,380,Debit Card,18,5,3
IND-2024-108390,HCL Technologies,12-Sep-25,Bihar,Patna,Tier 3,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,15,290,Credit Card,18,25,6
IND-2024-108391,Godrej Consumer Products,22-04-2024,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,3,140,Net Banking,5,0,3
IND-2024-108392,Zomato Enterprise,27-05-2025,Karnataka,Bengaluru,Tier 1,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),11,210,Credit Card,18,25,7
IND-2024-108393,Adani Enterprises,01-01-2024,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),6,₹210.00,Credit Card,18,25,4
IND-2024-108394,Zomato Enterprise,01-05-2024,Telangana,Hyderabad,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,19,275,Credit Card,0,15,4
IND-2024-108395,Tata Consumer Products,16-Feb-24,Delhi NCR,New Delhi,Tier 1,Supermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,7,380,UPI,18,5,5
IND-2024-108396,Avenue Supermarts (DMart),15-07-2025,Maharashtra,Mumbai,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,16,₹380.00,Cash / COD,18,5,4
IND-2024-108397,Flipkart India,06-Mar-25,Rajasthan,Jaipur,Tier 2,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,12,290,Net Banking,18,10,5
IND-2024-108398,Zomato Enterprise,,Karnataka,Bengaluru,Tier 1,hypermarket,Beverages,Tata Tea Gold 500g,23,320,Debit Card,5,20,6
IND-2024-108399,Adani Enterprises,23-10-2024,Rajasthan,Jaipur,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,25,140,Credit Card,5,25,4
IND-2024-108400,Reliance Jio Infocomm,24-05-2025,Bihar,Patna,Tier 3,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,9,120,Cash / COD,5,20,7
IND-2024-108401,Adani Enterprises,19-12-2024,Karnataka,Bengaluru,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,11,₹290.00,UPI,18,15,5
IND-2024-108402,Tata Consultancy Services,04-Apr-25,Bihar,Patna,Tier 3,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,5,275,Cash / COD,0,10,2
IND-2024-108403,Infosys Limited,,Telangana,Hyderabad,Tier 1,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,13,440,Cash / COD,0,15,4
IND-2024-108404,Adani Enterprises,,Karnataka,Bengaluru,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,12,120,Credit Card,5,20,2
IND-2024-108405,Zomato Enterprise,,Tamil Nadu,Chennai,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,5,320,Net Banking,5,25,6
IND-2024-108406,HCL Technologies,,Telangana,Hyderabad,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,22,,Debit Card,5,20,2
IND-2024-108407,Avenue Supermarts (DMart),03-08-2024,Tamil Nadu,Chennai,Tier 1,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,8,120,Credit Card,5,5,5
IND-2024-108408,Zomato Enterprise,,Gujarat,Ahmedabad,Tier 2,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,15,120,UPI,5,20,2
IND-2024-108409,Tata Consultancy Services,20-Sep-24,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,7,440,Cash / COD,0,20,3
IND-2024-108410,Bharti Airtel,12-02-2024,Delhi NCR,New Delhi,Tier 1,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,7,440,Debit Card,0,20,1
IND-2024-108411,Bajaj Finserv B2B,11-03-2024,Karnataka,Bengaluru,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,3,₹275.00,Net Banking,0,10,6
